EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1994,26,Female,Married,Master,Medical,Research & Development,Sales Executive,2,46820,Travel_Rarely,5,11,1,1.0,6.0,3,5,1,3,Low,Low,Better,Low,Excellent,No
1995,30,Female,Married,Bachelor,Medical,Research & Development,Sales Executive,1,183000,Travel_Rarely,8,14,0,0.0,7.0,6,6,0,2,High,Low,Good,High,Excellent,No
1996,41,Female,Married,Master,Life Sciences,Sales,Research Director,1,52570,Travel_Rarely,1,14,0,1.0,10.0,2,10,0,8,Medium,High,Better,Very High,Excellent,No
1998,40,Male,Married,Master,Marketing,Sales,Sales Executive,1,48690,Travel_Rarely,1,12,0,4.0,14.0,2,11,11,1,Low,Very High,Better,High,Excellent,No
1999,27,Female,Married,Bachelor,Technical Degree,Sales,Laboratory Technician,2,99850,Non-Travel,11,14,1,1.0,3.0,3,3,1,2,Low,High,Better,Medium,Excellent,No
2000,55,Male,Married,Doctor,Life Sciences,Research & Development,Laboratory Technician,3,36970,Travel_Frequently,23,13,1,3.0,23.0,1,3,1,2,Very High,Medium,Better,High,Excellent,No
2001,28,Male,Single,Bachelor,Life Sciences,Research & Development,Healthcare Representative,2,74570,Travel_Rarely,1,11,2,3.0,10.0,1,8,1,7,High,High,Best,Very High,Excellent,No
2002,44,Female,Married,Master,Life Sciences,Research & Development,Sales Executive,2,21190,Travel_Rarely,18,15,0,9.0,24.0,3,20,3,6,Medium,Low,Better,High,Excellent,Yes
2003,33,Female,Divorced,Master,Marketing,Sales,Sales Executive,4,39830,Travel_Rarely,23,12,0,4.0,9.0,3,3,1,2,Very High,Very High,Better,High,Excellent,No
2004,35,Male,Single,Master,Life Sciences,Sales,Sales Representative,3,61180,Travel_Rarely,7,21,1,0.0,9.0,3,8,4,7,Very High,Low,Better,Medium,Outstanding,Yes
2005,33,Female,Single,College,Life Sciences,Research & Development,Sales Executive,1,62140,Travel_Frequently,1,19,2,1.0,14.0,3,13,3,8,Low,High,Better,High,Excellent,Yes
2006,28,Male,Divorced,Below College,Human Resources,Human Resources,Research Scientist,2,63470,Travel_Rarely,1,15,1,1.0,4.0,2,4,2,2,Low,High,Good,High,Excellent,No
2007,34,Male,Single,Master,Marketing,Sales,Research Scientist,1,115100,Travel_Frequently,29,14,1,0.0,7.0,5,6,0,4,Low,Very High,Good,High,Excellent,No
2008,37,Male,Divorced,Master,Life Sciences,Research & Development,Sales Executive,4,71430,Travel_Rarely,7,21,0,2.0,8.0,6,1,0,0,Very High,Very High,Better,Medium,Outstanding,No
2009,25,Female,Married,Master,Human Resources,Human Resources,Research Scientist,2,82680,Travel_Rarely,25,12,0,1.0,7.0,3,7,5,6,Very High,Very High,Best,Medium,Excellent,Yes
2010,26,Male,Divorced,College,Marketing,Sales,Sales Executive,2,80950,Travel_Rarely,8,15,0,1.0,1.0,3,1,0,0,Low,High,Good,Very High,Excellent,Yes
2011,33,Male,Single,College,Life Sciences,Research & Development,Manufacturing Director,4,29040,Travel_Rarely,8,13,0,4.0,5.0,2,2,2,2,Low,Medium,Better,High,Excellent,Yes
2012,42,Male,Married,Below College,Life Sciences,Research & Development,Research Scientist,4,60320,Travel_Rarely,11,14,0,0.0,23.0,2,22,13,7,Very High,Low,Better,Medium,Excellent,No
2013,28,Male,Divorced,Bachelor,Life Sciences,Research & Development,Manager,2,29760,Travel_Frequently,7,14,0,1.0,1.0,3,1,0,0,Low,Medium,Better,High,Excellent,Yes
2014,50,Male,Single,Master,Medical,Research & Development,Research Scientist,2,159920,Travel_Frequently,1,14,0,3.0,5.0,3,0,0,0,Very High,High,Better,High,Excellent,Yes
2015,33,Female,Married,Bachelor,Medical,Sales,Research Scientist,2,46490,Travel_Frequently,9,12,0,0.0,4.0,2,3,0,2,Very High,Medium,Better,Medium,Excellent,No
2016,34,Female,Married,Below College,Marketing,Sales,Research Director,2,26960,Non-Travel,1,23,0,3.0,6.0,3,0,0,0,High,Very High,Better,High,Outstanding,No
2018,45,Female,Married,Bachelor,Medical,Research & Development,Human Resources,2,125040,Non-Travel,1,12,1,1.0,15.0,2,15,4,12,Medium,High,Better,High,Excellent,No
2019,52,Male,Single,Bachelor,Life Sciences,Sales,Sales Executive,1,59740,Travel_Rarely,1,18,1,7.0,18.0,6,8,4,0,Medium,Medium,Better,High,Excellent,No
2020,38,Male,Divorced,College,Medical,Research & Development,Research Scientist,1,47360,Travel_Rarely,6,11,1,0.0,9.0,3,8,2,7,High,High,Better,Medium,Excellent,No
2021,29,Female,Divorced,Bachelor,Medical,Research & Development,Research Scientist,4,52960,Travel_Rarely,8,14,0,4.0,11.0,3,7,1,7,High,Very High,Better,Very High,Excellent,No
2022,28,Female,Divorced,Bachelor,Human Resources,Human Resources,Laboratory Technician,4,67810,Travel_Rarely,1,15,1,0.0,10.0,2,9,1,7,Very High,Medium,Good,High,Excellent,No
2023,46,Male,Married,Master,Medical,Research & Development,Sales Executive,3,21740,Travel_Rarely,6,11,1,3.0,23.0,3,12,4,9,Low,High,Better,High,Excellent,No
2024,38,Male,Single,Master,Medical,Research & Development,Sales Executive,1,66530,Travel_Rarely,7,20,1,7.0,10.0,2,1,0,0,Very High,Medium,Better,High,Outstanding,No
2025,43,Female,Married,Bachelor,Medical,Research & Development,Laboratory Technician,2,96990,Travel_Frequently,5,19,1,8.0,18.0,3,8,0,1,High,Low,Better,High,Excellent,No
2026,39,Male,Divorced,Bachelor,Marketing,Sales,Healthcare Representative,2,67550,Travel_Frequently,1,14,1,7.0,21.0,2,18,11,5,Low,Very High,Better,High,Excellent,Yes
2027,40,Male,Single,Below College,Life Sciences,Research & Development,Healthcare Representative,1,22130,Travel_Rarely,1,17,0,1.0,21.0,4,20,4,9,High,High,Best,High,Excellent,No
2028,21,Female,Single,Master,Life Sciences,Research & Development,Research Scientist,1,26100,Travel_Rarely,1,11,1,1.0,2.0,3,2,2,2,Very High,Medium,Best,Medium,Excellent,No
2029,39,Male,Single,Bachelor,Life Sciences,Research & Development,Laboratory Technician,1,28510,Non-Travel,6,15,0,9.0,9.0,2,5,0,3,High,Medium,Good,High,Excellent,No
2030,36,Male,Single,Bachelor,Medical,Research & Development,Sales Representative,3,34520,Non-Travel,1,13,3,2.0,18.0,4,11,0,9,Low,Very High,Better,Very High,Excellent,No
2031,31,Male,Married,Bachelor,Life Sciences,Research & Development,Sales Executive,1,52580,Travel_Frequently,7,14,3,0.0,3.0,5,2,2,2,High,Very High,Better,High,Excellent,No
2032,28,Male,Married,Master,Marketing,Sales,Sales Executive,1,93550,Travel_Rarely,2,11,0,0.0,6.0,4,5,0,4,Low,Medium,Bad,High,Excellent,No
2033,35,Female,Divorced,College,Other,Research & Development,Manufacturing Director,1,104960,Travel_Frequently,9,13,1,1.0,5.0,2,5,0,2,Very High,Very High,Better,High,Excellent,No
2034,49,Female,Married,College,Medical,Sales,Sales Executive,1,63800,Travel_Rarely,2,23,1,6.0,22.0,1,9,2,3,Very High,Medium,Better,Medium,Outstanding,No
2035,34,Male,Single,Below College,Technical Degree,Sales,Sales Executive,2,26570,Travel_Frequently,9,13,1,2.0,5.0,3,3,0,2,Very High,High,Good,Medium,Excellent,No
2036,29,Male,Divorced,Master,Medical,Research & Development,Research Scientist,3,27160,Travel_Frequently,1,18,0,0.0,8.0,2,7,1,1,Very High,Medium,Good,Low,Excellent,No
2037,42,Female,Single,College,Life Sciences,Sales,Healthcare Representative,1,22010,Travel_Rarely,21,12,1,4.0,16.0,3,1,0,0,Medium,Very High,Better,Very High,Excellent,No
2038,29,Female,Married,College,Other,Sales,Healthcare Representative,2,65400,Travel_Rarely,4,22,0,1.0,10.0,2,10,1,2,Medium,Very High,Good,Low,Outstanding,No
2039,38,Female,Married,Bachelor,Medical,Research & Development,Human Resources,1,38160,Travel_Rarely,1,13,2,1.0,7.0,2,7,5,0,High,High,Best,Medium,Excellent,No
2040,28,Male,Divorced,Master,Life Sciences,Sales,Manager,1,52530,Travel_Frequently,6,15,0,1.0,3.0,2,3,0,2,High,High,Better,High,Excellent,No
2041,18,Male,Single,Master,Medical,Research & Development,Laboratory Technician,3,109650,Non-Travel,2,18,0,1.0,0.0,5,0,0,0,High,High,Better,Very High,Excellent,Yes
2042,33,Male,Single,College,Life Sciences,Research & Development,Sales Executive,1,49360,Travel_Rarely,3,14,0,0.0,6.0,2,5,0,3,Low,Low,Better,Medium,Excellent,Yes
2043,41,Male,Married,College,Medical,Research & Development,Research Scientist,2,25430,Travel_Rarely,4,12,0,3.0,6.0,3,1,0,0,Medium,Very High,Better,High,Excellent,No
2044,31,Female,Married,Bachelor,Technical Degree,Sales,Research Director,1,53040,Travel_Frequently,10,17,0,1.0,2.0,3,2,2,2,High,High,Good,Very High,Excellent,Yes
2045,37,Male,Divorced,Bachelor,Life Sciences,Research & Development,Manufacturing Director,3,166590,Travel_Rarely,23,16,1,7.0,9.0,2,6,1,3,High,Very High,Better,High,Excellent,No
2046,27,Female,Married,College,Medical,Research & Development,Healthcare Representative,1,42600,Travel_Rarely,6,11,2,1.0,4.0,2,4,2,2,Very High,High,Better,High,Excellent,No
2047,34,Female,Married,Below College,Marketing,Sales,Laboratory Technician,2,24760,Travel_Rarely,1,19,0,1.0,6.0,2,6,1,3,Medium,High,Good,High,Excellent,No
2048,35,Female,Single,Bachelor,Life Sciences,Research & Development,Laboratory Technician,3,31020,Travel_Rarely,6,13,1,1.0,6.0,3,5,1,4,High,High,Bad,Medium,Excellent,No
2049,29,Male,Married,Bachelor,Life Sciences,Research & Development,Sales Executive,1,22440,Travel_Rarely,6,12,3,1.0,11.0,5,11,3,10,Very High,Low,Bad,Low,Excellent,Yes
2050,40,Male,Single,Master,Medical,Research & Development,Human Resources,4,75960,Travel_Frequently,2,11,0,9.0,20.0,0,18,2,13,Medium,High,Good,Low,Excellent,No
2051,42,Male,Single,Master,Life Sciences,Sales,Laboratory Technician,1,22850,Travel_Frequently,2,16,0,0.0,22.0,3,21,13,14,High,Low,Good,Low,Excellent,Yes
2052,42,Male,Single,College,Life Sciences,Research & Development,Laboratory Technician,4,30340,Travel_Rarely,1,21,1,7.0,9.0,3,6,1,5,Medium,Low,Best,Medium,Outstanding,No
2053,35,Male,Married,Bachelor,Medical,Research & Development,Healthcare Representative,1,57150,Travel_Rarely,5,24,2,6.0,10.0,0,8,1,7,Very High,High,Better,High,Outstanding,No
2054,24,Female,Single,Master,Life Sciences,Sales,Laboratory Technician,1,25760,Travel_Rarely,7,17,3,8.0,6.0,3,4,1,2,Very High,Medium,Better,High,Excellent,No
2055,28,Male,Married,Master,Life Sciences,Research & Development,Sales Executive,2,41970,Travel_Rarely,15,13,0,1.0,1.0,3,1,0,0,High,Very High,Good,Low,Excellent,Yes
2056,26,Male,Married,Master,Life Sciences,Research & Development,Sales Representative,2,143360,Travel_Rarely,1,21,1,1.0,8.0,3,8,0,7,Low,Very High,Better,High,Outstanding,No
2057,30,Female,Married,College,Life Sciences,Research & Development,Manufacturing Director,1,34480,Travel_Rarely,7,11,0,1.0,10.0,3,10,1,4,High,High,Better,High,Excellent,No
2058,40,Male,Married,Master,Life Sciences,Research & Development,Research Scientist,2,194060,Travel_Frequently,26,20,3,3.0,16.0,2,1,0,0,High,Very High,Bad,High,Outstanding,No
2059,35,Female,Divorced,Doctor,Medical,Research & Development,Research Scientist,2,65380,Travel_Rarely,18,16,1,2.0,15.0,3,7,6,4,High,Medium,Best,High,Excellent,No
2060,34,Male,Single,College,Life Sciences,Research & Development,Research Director,1,43060,Travel_Frequently,6,11,0,0.0,14.0,2,13,4,9,Very High,Low,Better,High,Excellent,No
2061,35,Female,Married,Bachelor,Medical,Research & Development,Laboratory Technician,2,22580,Travel_Frequently,3,11,1,1.0,2.0,2,2,2,2,Very High,Very High,Best,High,Excellent,No
2062,43,Female,Single,Bachelor,Marketing,Sales,Research Scientist,3,45220,Travel_Rarely,5,15,1,8.0,7.0,3,4,1,3,Low,High,Good,High,Excellent,Yes
2063,32,Female,Divorced,College,Other,Research & Development,Research Scientist,2,44870,Non-Travel,11,11,0,1.0,1.0,5,1,0,0,High,Low,Better,Medium,Excellent,No
2064,56,Male,Divorced,College,Other,Research & Development,Healthcare Representative,2,44490,Travel_Rarely,3,15,0,4.0,28.0,3,5,4,2,Very High,Low,Better,Low,Excellent,No
2065,29,Male,Married,Below College,Life Sciences,Research & Development,Laboratory Technician,1,22180,Travel_Rarely,26,24,1,1.0,10.0,1,10,0,8,Medium,Very High,Better,High,Outstanding,No
2066,19,Male,Single,Master,Life Sciences,Research & Development,Laboratory Technician,2,191970,Travel_Rarely,23,12,0,1.0,1.0,2,1,0,0,High,Low,Better,High,Excellent,No
2067,45,Female,Married,Bachelor,Life Sciences,Research & Development,Sales Representative,2,132120,Travel_Rarely,22,13,0,4.0,7.0,4,3,0,2,Low,High,Good,High,Excellent,No
2068,37,Male,Married,Master,Life Sciences,Research & Development,Research Scientist,3,65770,Travel_Rarely,14,13,0,1.0,14.0,1,14,3,11,Very High,Very High,Good,Low,Excellent,No
2069,20,Male,Single,Bachelor,Medical,Research & Development,Research Director,5,83920,Travel_Rarely,6,17,0,1.0,2.0,5,2,1,2,Low,High,Good,High,Excellent,No
2070,44,Male,Single,College,Human Resources,Human Resources,Sales Executive,3,45580,Travel_Rarely,6,13,1,1.0,6.0,2,6,0,2,High,High,Better,Low,Excellent,Yes
2071,53,Male,Divorced,Master,Life Sciences,Research & Development,Research Director,1,40310,Travel_Rarely,6,12,1,3.0,26.0,3,7,4,7,Very High,High,Better,Medium,Excellent,No
2072,29,Male,Married,Bachelor,Medical,Research & Development,Sales Executive,1,79690,Travel_Rarely,23,14,0,0.0,6.0,3,5,1,3,Medium,Very High,Good,High,Excellent,No
2073,22,Male,Married,Master,Medical,Research & Development,Sales Representative,1,26540,Travel_Frequently,22,24,0,0.0,1.0,5,0,0,0,High,Very High,Better,Medium,Outstanding,Yes
2074,46,Male,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,2,165550,Travel_Rarely,2,14,2,8.0,28.0,4,26,15,9,High,Low,Better,High,Excellent,No
2075,44,Male,Single,Bachelor,Life Sciences,Research & Development,Sales Representative,1,45560,Non-Travel,20,13,0,2.0,6.0,4,0,0,0,Very High,High,Better,High,Excellent,No
2076,33,Female,Married,Master,Life Sciences,Research & Development,Manager,1,60910,Travel_Rarely,28,15,0,1.0,5.0,6,5,1,4,Medium,High,Better,Low,Excellent,No
2077,41,Male,Divorced,Bachelor,Life Sciences,Research & Development,Sales Representative,2,195660,Non-Travel,12,16,0,6.0,5.0,2,1,0,0,Low,Low,Bad,Very High,Excellent,Yes
2078,30,Male,Divorced,Bachelor,Marketing,Sales,Sales Executive,3,48100,Travel_Rarely,20,18,0,8.0,8.0,3,4,0,3,High,Low,Better,Medium,Excellent,No
2079,40,Male,Married,Bachelor,Medical,Sales,Manufacturing Director,1,45230,Travel_Frequently,9,16,1,5.0,5.0,5,0,0,0,Medium,Medium,Better,Very High,Excellent,No
2081,28,Male,Married,Bachelor,Technical Degree,Research & Development,Research Scientist,2,23510,Travel_Rarely,6,16,0,1.0,6.0,4,6,3,3,Very High,Low,Better,High,Excellent,No
2082,46,Male,Married,Master,Other,Research & Development,Manager,3,17020,Travel_Rarely,8,21,0,5.0,25.0,2,4,0,3,Very High,Medium,Better,High,Outstanding,No
2083,35,Male,Married,Master,Marketing,Sales,Laboratory Technician,1,180410,Travel_Rarely,4,20,1,3.0,15.0,3,7,1,7,High,Low,Better,Medium,Outstanding,No
2084,24,Male,Married,Master,Human Resources,Human Resources,Manufacturing Director,3,28860,Travel_Rarely,28,19,1,1.0,1.0,5,1,0,0,Very High,Medium,Bad,High,Excellent,Yes
2085,33,Female,Married,College,Medical,Research & Development,Sales Executive,1,20970,Travel_Frequently,9,14,2,1.0,10.0,5,10,0,1,Medium,High,Good,Medium,Excellent,No
2086,36,Male,Divorced,College,Medical,Research & Development,Sales Executive,2,119350,Travel_Rarely,9,11,3,1.0,7.0,6,7,1,7,High,High,Better,Very High,Excellent,No
2087,30,Male,Divorced,Bachelor,Marketing,Sales,Sales Executive,1,25460,Travel_Rarely,29,14,1,1.0,10.0,2,10,8,9,High,High,Good,High,Excellent,No
2088,44,Male,Single,Master,Medical,Research & Development,Research Scientist,2,25640,Travel_Rarely,3,12,3,1.0,20.0,3,20,13,17,Very High,Very High,Better,Low,Excellent,No
2089,20,Male,Single,Master,Medical,Research & Development,Human Resources,1,84120,Travel_Rarely,18,13,0,1.0,2.0,2,2,2,2,High,Very High,Better,Medium,Excellent,No
2090,46,Female,Divorced,Below College,Medical,Sales,Sales Executive,1,141180,Travel_Rarely,9,22,0,2.0,12.0,3,6,1,4,Very High,Very High,Good,High,Outstanding,No
2091,42,Male,Married,Master,Medical,Research & Development,Sales Executive,5,170460,Non-Travel,5,11,0,7.0,10.0,3,4,0,3,Very High,Low,Best,Medium,Excellent,No
2092,60,Male,Divorced,College,Life Sciences,Sales,Sales Executive,2,25640,Travel_Rarely,2,14,1,0.0,12.0,3,11,1,9,Medium,Very High,Better,High,Excellent,No
2093,32,Female,Married,Bachelor,Life Sciences,Sales,Sales Executive,1,102660,Travel_Frequently,10,11,0,1.0,2.0,3,2,2,2,High,Medium,Better,High,Excellent,No
2094,32,Female,Single,Bachelor,Life Sciences,Research & Development,Research Scientist,2,50700,Travel_Frequently,9,12,1,4.0,10.0,6,8,0,7,Very High,High,Better,High,Excellent,No
2095,36,Male,Divorced,College,Marketing,Sales,Healthcare Representative,4,178610,Travel_Rarely,3,18,0,2.0,17.0,2,7,7,7,High,Low,Better,Medium,Excellent,No
2096,33,Male,Married,College,Marketing,Sales,Research Scientist,1,42300,Travel_Rarely,26,12,0,0.0,15.0,0,14,4,10,Low,Very High,Better,High,Excellent,No
2097,40,Female,Divorced,Bachelor,Medical,Research & Development,Research Scientist,2,37800,Travel_Rarely,1,12,0,7.0,7.0,2,5,1,3,Medium,Medium,Best,Low,Excellent,No
2098,25,Female,Single,College,Medical,Research & Development,Laboratory Technician,1,27680,Travel_Rarely,6,22,1,0.0,5.0,0,4,1,1,High,Very High,Better,High,Outstanding,No
2099,30,Female,Married,Bachelor,Marketing,Sales,Research Scientist,1,90710,Travel_Rarely,9,19,1,0.0,12.0,2,11,5,7,Very High,Medium,Better,Medium,Excellent,No
2100,42,Male,Married,College,Medical,Human Resources,Sales Executive,1,106480,Travel_Frequently,8,13,1,3.0,20.0,1,1,0,0,Low,Low,Better,High,Excellent,No
2101,35,Male,Married,Below College,Life Sciences,Research & Development,Sales Executive,2,136100,Non-Travel,1,22,2,4.0,16.0,4,13,4,12,High,Very High,Good,Medium,Outstanding,No
2102,27,Male,Married,Bachelor,Life Sciences,Research & Development,Manufacturing Director,3,34080,Travel_Rarely,7,24,0,1.0,9.0,2,9,6,8,Low,Low,Good,High,Outstanding,No
2103,54,Male,Divorced,College,Medical,Research & Development,Sales Representative,2,29830,Travel_Frequently,9,14,1,7.0,33.0,2,5,1,4,Very High,High,Bad,Medium,Excellent,No
2104,44,Male,Married,Master,Life Sciences,Human Resources,Laboratory Technician,5,76320,Travel_Rarely,4,21,0,1.0,10.0,3,10,7,7,Low,Very High,Better,High,Outstanding,No
2105,19,Male,Single,College,Other,Sales,Healthcare Representative,3,98240,Non-Travel,2,18,0,1.0,1.0,2,1,0,0,Low,Medium,Best,High,Excellent,Yes
2106,29,Male,Divorced,Master,Life Sciences,Research & Development,Manufacturing Director,1,99500,Travel_Rarely,19,20,0,1.0,3.0,3,3,1,2,Low,Very High,Better,High,Outstanding,No
2107,54,Male,Married,Master,Life Sciences,Research & Development,Sales Executive,2,20930,Travel_Rarely,9,19,0,3.0,36.0,2,10,0,9,Very High,Very High,Better,High,Excellent,No
2108,31,Male,Married,Bachelor,Life Sciences,Research & Development,Laboratory Technician,2,99800,Travel_Rarely,21,12,0,1.0,6.0,1,6,0,1,High,Low,Good,High,Excellent,No
2109,31,Female,Single,Below College,Marketing,Sales,Sales Executive,1,38940,Travel_Rarely,24,12,0,1.0,10.0,3,10,1,8,High,Low,Better,Very High,Excellent,No
2110,59,Male,Single,Master,Technical Degree,Research & Development,Research Scientist,1,40510,Travel_Rarely,3,16,3,5.0,13.0,3,6,0,5,High,Very High,Better,High,Excellent,No
2111,43,Male,Married,College,Life Sciences,Research & Development,Laboratory Technician,3,168350,Travel_Rarely,11,17,1,3.0,25.0,3,8,0,7,High,Very High,Better,High,Excellent,No
2112,49,Male,Married,Master,Life Sciences,Sales,Research Scientist,2,62300,Travel_Rarely,14,14,0,2.0,23.0,2,1,0,0,Low,High,Best,Medium,Excellent,No
2113,36,Female,Married,College,Marketing,Sales,Laboratory Technician,1,47170,Travel_Frequently,5,19,1,1.0,12.0,3,11,0,7,High,Medium,Good,High,Excellent,No
2114,48,Female,Single,Master,Life Sciences,Research & Development,Laboratory Technician,2,132370,Travel_Rarely,1,13,1,5.0,7.0,2,1,0,0,Very High,Medium,Good,Very High,Excellent,No
2115,27,Male,Divorced,Master,Life Sciences,Research & Development,Laboratory Technician,2,37550,Travel_Rarely,6,19,0,1.0,5.0,2,5,0,3,Low,High,Better,High,Excellent,No
2116,29,Male,Divorced,Master,Medical,Sales,Laboratory Technician,1,65820,Travel_Rarely,17,19,1,1.0,6.0,3,6,1,0,High,Very High,Better,High,Excellent,No
2117,48,Male,Single,Below College,Marketing,Sales,Manufacturing Director,2,74060,Travel_Rarely,1,14,2,6.0,25.0,2,1,0,0,Very High,Very High,Best,High,Excellent,No
2118,29,Female,Divorced,Bachelor,Technical Degree,Research & Development,Healthcare Representative,2,48050,Travel_Rarely,3,16,1,3.0,9.0,2,7,1,7,Very High,Very High,Good,High,Excellent,No
